x,y
1135649,1684820
1135135,1687495
1136914,1684963
1156073,1694908
1156156,1695659
1155915,1696218
1152419,1703724
1152420,1704151
1156550,1695460
1156990,1698158
1158136,1703978
1097729,1763690
1098223,1763870
1098834,1764820
1099234,1763629
1099279,1764062
1099316,1764271
1099402,1764691
1100040,1763391
1099776,1763470
1099554,1763521
1099730,1764578
1100257,1764661
1100452,1764095
1101682,1765042
1100583,1765519
1102248,1766024
1107668,1764352
1095238,1764272
1095225,1765211
1095617,1762961
1096689,1763930
1096695,1764488
1096703,1765303
1096787,1763393
1095452,1760530
1096165,1760828
1096759,1760844
1096368,1761691
1096931,1762134
1099766,1760373
1097236,1760825
1097520,1760942
1094596,1769045
1093873,1771291
1098928,1767793
1095944,1772444
1099293,1766087
1099609,1767886
1100618,1767368
1101401,1759856
1101582,1762500
1100899,1763129
1101489,1763123
1100596,1763150
1105905,1761699
1102041,1763066
1101722,1763079
1101727,1763289
1092789,1757425
1093048,1760581
1093048,1761926
1094637,1762469
1087084,1762879
1086624,1763377
1089949,1756710
1089767,1757066
1095858,1804863
922599,1939282
922807,1939727
923114,1940296
923255,1940654
924422,1942518
923688,1942657
923105,1943277
924598,1943578
924665,1943946
923567,1940102
923788,1940491
924158,1940676
927254,1938105
927439,1939062
927476,1939459
926554,1940840
926170,1941346
928333,1940165
927517,1940229
924839,1933395
926479,1936572
924472,1937222
929051,1937481
930672,1936170
930889,1939171
929475,1940868
931349,1933832
931023,1940480
930295,1943769
929600,1945769
931143,1946141
931254,1947360
931872,1943400
931261,1947563
932284,1948154
931312,1948256
931321,1948948
932366,1949032
931508,1949044
932600,1949563
933301,1949713
933554,1949995
932911,1950050
925995,1947727
927060,1955223
912097,1971688
911120,1971805
914627,1959106
946919,1683478
946444,1683719
946755,1684035
947351,1683542
947353,1683950
946953,1684266
947416,1682836
947586,1683423
939153,1682972
940671,1683711
940957,1683861
941243,1684252
941175,1684465
941324,1685219
941326,1685439
941344,1684044
941702,1680805
942570,1684239
943839,1685307
942007,1685405
944968,1679762
945196,1680412
945372,1682252
944025,1683011
944536,1683433
946997,1680929
943486,1686998
942033,1688230
944978,1686360
943691,1686841
945246,1687816
945255,1688184
948125,1687465
935463,1682715
935750,1683146
934490,1684954
937854,1687354
936693,1687427
938453,1688583
939164,1688579
938885,1688587
940236,1690183
941095,1691565
993692,1814753
993940,1814917
993901,1816672
993949,1817936
994021,1814295
994185,1814391
994266,1815946
993970,1817555
994471,1815105
994784,1817084
996085,1813281
995031,1814351
995114,1815183
989612,1810933
990220,1813270
990971,1813530
990568,1814266
991511,1814514
990895,1815149
991618,1813721
992197,1813916
992016,1816482
992605,1813418
992337,1813709
992559,1813960
992464,1815489
994181,1812851
993357,1813324
992974,1814428
993513,1814669
986661,1817082
988235,1817302
988197,1817824
988944,1816825
989234,1812858
989103,1817105
990423,1815682
990035,1816032
991177,1816368
989246,1816388
984514,1818557
984503,1818836
983704,1821106
985650,1816987
984883,1817705
985463,1818559
985675,1816802
985780,1817386
986372,1817170
985953,1817989
991475,1817737
992016,1819997
992439,1816774
993438,1817952
992100,1820253
993131,1826847
995075,1817561
993906,1817987
993851,1818216
993616,1828156
1163958,1730115
1165310,1730223
1163727,1730448
1165945,1731022
1167034,1731836
1166888,1733012
1167269,1730933
1167719,1732022
1159862,1729653
1173936,1724186
1174890,1724258
1174981,1724837
1175247,1727440
1167426,1738046
1167633,1738160
1147411,1730733
1159019,1730433
1158429,1730782
978198,1832681
978179,1833028
978654,1834583
953005,1921410
954057,1921903
953141,1922278
953266,1922509
953279,1922792
955968,1921411
955137,1921846
955485,1922198
955887,1923096
955281,1923444
956920,1921248
956668,1921680
956910,1922171
956496,1922644
958216,1921547
957391,1921591
957138,1921891
952758,1916595
952496,1918175
955294,1918238
953315,1920421
952938,1920726
957309,1916896
957770,1918002
959033,1916383
958512,1916540
955752,1918779
955567,1919076
955117,1921048
957156,1919706
957159,1920417
958460,1918224
958086,1918938
959356,1917082
959842,1921566
959302,1922073
959935,1916581
960048,1921888
959853,1922174
960562,1916123
961101,1919118
960598,1920840
961566,1916497
962381,1916676
962017,1917025
961127,1918484
964805,1935983
966671,1937185
967140,1937252
967104,1937887
967492,1938058
967807,1938197
968235,1940481
967792,1940777
968748,1938005
969208,1938225
968367,1938362
968340,1940727
967152,1935874
967198,1936971
967891,1936798
968129,1937422
968245,1937636
970464,1937121
969933,1937182
969764,1938478
964913,1927979
965357,1926434
965360,1927944
965382,1931103
965074,1932863
965648,1930781
965741,1932591
965736,1932854
966302,1934085
967793,1931227
966510,1931543
966379,1932566
959760,1971039
959891,1972389
958868,1972478
960071,1966919
960172,1967780
960355,1971034
960620,1971749
960056,1971621
960741,1966830
961046,1970832
963043,1973153
964271,1971791
948724,1933675
948053,1934554
948676,1933172
948917,1933294
949960,1931764
949334,1932665
949644,1933273
951746,1931187
951553,1931657
951173,1932394
950801,1932709
951978,1930262
952305,1931430
952957,1931488
953190,1934103
942224,1938244
942062,1939616
942343,1941149
942668,1941772
942881,1942338
943285,1942302
943007,1942666
943840,1939383
944064,1941792
943996,1941998
943709,1942130
944082,1943902
945549,1935179
945483,1939025
944819,1940340
945133,1940550
945623,1936081
946011,1939219
946316,1939361
959916,1893424
963355,1889533
960328,1892176
960810,1988964
960468,1989329
961039,1990893
961026,1987712
961151,1989548
961027,1991793
940318,1922206
941803,1922930
941963,1924330
942311,1924280
944398,1922678
943204,1926059
944569,1922846
939873,1924503
936854,1925816
937214,1926443
940574,1923024
940702,1924434
941230,1924599
935649,1961769
936131,1961972
937182,1960643
938191,1964435
931714,1962956
933249,1963964
933547,1964391
933084,1964654
933370,1965074
933714,1963108
934207,1964016
933720,1964865
934710,1966112
936331,1965049
934720,1967285
954014,1934810
954593,1935499
955715,1936454
955192,1936229
955406,1937643
955674,1938091
955930,1939328
958641,1940153
967024,1952865
968017,1956865
968413,1955652
968322,1955804
969663,1954317
969825,1956331
973377,1954906
971145,1955087
970464,1956774
976823,1961225
977400,1961543
982570,1962008
961015,1908580
960685,1908923
959886,1910216
959458,1910685
962000,1903752
961330,1905719
962062,1905650
961686,1906331
962056,1904267
962127,1905120
962057,1906393
962531,1903824
962508,1904259
962758,1905089
962544,1905509
963162,1904688
963283,1906397
932614,1927634
932360,1927826
932651,1928171
931492,1928506
931677,1929810
932193,1930163
932743,1928342
932642,1931160
933255,1932044
933429,1932492
936916,1938090
938325,1940235
943777,1932558
948475,1925472
949160,1928190
949724,1929058
949389,1929808
949902,1926472
950759,1927632
950795,1928022
951000,1928601
950581,1930440
951559,1925760
953576,1927503
953398,1927820
953168,1928330
952717,1928915
953508,1931295
953998,1926383
956060,1930602
954444,1933099
968851,1941701
969084,1946348
972177,1950132
972063,1952304
972412,1951193
972218,1952010
972844,1949782
972853,1950504
972850,1951340
973602,1948114
973792,1948908
973342,1949710
974085,1949179
964564,1919053
964802,1924686
965058,1919264
965957,1919752
965074,1923135
961797,1921970
962761,1923890
963432,1924073
960980,1924933
964277,1924858
964819,1925517
964875,1925131
964829,1926750
965358,1925304
965358,1925976
965354,1926370
966155,1925895
934693,1967752
933534,1968363
932840,1970192
931899,1970463
934704,1970865
934797,1968569
935242,1974550
936002,1973367
937120,1984491
937973,1984487
995314,1919875
994352,1919770
991851,1922300
995668,1921249
996195,1921856
1010875,1901854
1000107,1915907
998130,1917850
997826,1918000
996353,1922207
969487,1888865
978424,1890558
979353,1889373
922826,1960984
920511,1966169
923184,1960819
927249,1961435
929397,1958507
929655,1959388
927681,1960875
935733,1955839
935351,1956221
931683,1957709
964389,1912356
965084,1908253
974545,1927789
970405,1928608
969938,1928870
969079,1929101
969452,1929106
976093,1932349
976621,1933080
976002,1933120
978729,1934385
978641,1934985
977951,1935117
977730,1935428
978525,1936412
979770,1933627
979153,1934127
984547,1928550
983466,1929380
984469,1940652
959939,1975031
962651,1978117
960065,1980028
960298,1980371
963235,1978194
964209,1979932
967507,1978477
969121,1980937
969575,1981986
970353,1983336
970682,1983901
982501,1993537
1003694,1912476
1008299,1913872
1011914,1921076
1009722,1922077
1013187,1922666
961848,2003395
998937,1963566
993710,1971941
1001295,1980319
1001284,1980852
1004282,1987151
984055,1949465
999391,1943323
998606,1944076
1018752,1986030
1019400,1986264
1019929,1986592
1019687,1988159
1019473,1991371
1021946,1983972
1022436,1983123
1021981,1987399
1038045,1926384
1033717,1926937
1038302,1927680
1038308,1927308
1039634,1926022
1038827,1926893
1039659,1928123
1040206,1927701
1121351,1972843
1121558,1973503
1122952,1974202
1123203,1973897
1123371,1974608
1124615,1972608
1141748,1943959
1142383,1945087
1141544,1950026
1141195,1951149
1142599,1943521
1142553,1943853
1142493,1944226
1132283,1907762
1132569,1909470
1134767,1900883
1133534,1904047
1094270,2022393
1094305,2023518
1095499,2021604
1094457,2021903
1095635,2023969
1095993,2021651
1031354,1964013
1050681,1939270
1042952,1943355
1105901,1965046
1093580,2027582
1097048,2017672
999892,1845341
999244,1847826
999118,1848801
1000095,1845334
1000173,1845960
999916,1846509
999888,1847449
1000516,1845709
1001225,1846541
1001668,1847289
1001773,1847750
994672,1846071
996441,1848520
997231,1848621
999069,1845380
998355,1845478
997651,1846066
997383,1846407
998983,1847428
998225,1848228
998167,1848661
993200,1845766
993958,1847246
993802,1847506
994730,1848325
995864,1849512
997756,1851031
997802,1855255
996272,1859949
998812,1851801
998506,1852944
1001082,1851586
999403,1851837
999865,1851833
999620,1851873
1037993,1884728
1038115,1887719
1037146,1887745
1038690,1886202
1039132,1887206
1038428,1887807
1056132,1903737
1062759,1903719
1062009,1903821
1052092,1904013
1055270,1905647
1062988,1904233
1064789,1902406
1064362,1903194
1063927,1904128
1024658,1797460
1025025,1797657
1006522,1865037
1006323,1865280
1006893,1866030
1007325,1865284
1007745,1865561
992429,1871361
994108,1872961
994371,1873481
994900,1874010
994962,1887364
995108,1887932
997244,1874771
1002196,1878768
1026239,1867853
1003750,1878923
1003263,1879250
1007178,1888010
1009308,1888076
1008441,1888330
1012719,1901700
1013556,1904660
1014404,1875847
1016064,1881325
1017461,1881333
968990,1869002
969910,1869303
966685,1866911
965097,1868350
965372,1869471
967035,1866711
967497,1868977
967146,1869064
967504,1870572
968288,1869739
967665,1869797
968020,1870254
966378,1828625
967202,1828803
966357,1829073
967644,1830824
912313,1812851
918937,1817349
918659,1817755
919163,1816748
919625,1817157
956683,1863845
962054,1864451
956318,1864782
964848,1866638
905056,1864130
905551,1864372
909554,1865764
962685,1799938
962694,1800898
963444,1799387
922122,1877360
921815,1877838
922301,1878117
924037,1876797
922716,1878346
927336,1878526
929002,1878197
938140,1880419
935189,1884664
999973,1789462
941932,1812552
926877,1786790
928730,1782714
950778,1823847
924240,1844369
925092,1845558
929499,1842258
926455,1845324
927340,1851265
936213,1853252
926086,1856597
926146,1857115
939948,1854981
942714,1860309
892514,1862463
892036,1862849
964509,1759926
965466,1761286
966530,1760414
927891,1774230
925884,1775639
929278,1773922
929302,1774423
929266,1776157
929861,1774427
931303,1775680
929589,1776251
953499,1772418
941305,1730703
940194,1731774
940597,1732447
938683,1732454
942499,1729187
941989,1729930
942620,1730830
943183,1729044
942729,1729543
943826,1733891
988669,1712324
944408,1756239
945008,1756428
952683,1765456
960084,1760007
959911,1760379
963541,1769202
993588,1755063
930594,1748071
931186,1748110
934056,1751386
898210,1645099
898733,1645469
898423,1645482
898715,1645892
898585,1646158
899325,1647034
900722,1645722
901191,1645944
900982,1647099
901254,1647336
901582,1646246
901658,1646742
902174,1645530
902402,1646640
902120,1646979
902988,1645879
903465,1646793
1014292,1640752
1015126,1640644
1015958,1640272
1021558,1638414
1018304,1639400
1000135,1661211
998814,1662275
1001734,1662089
1001879,1662562
1002005,1659891
1002753,1662534
928233,1666942
934779,1669875
935319,1669880
1006249,1663205
1006887,1663303
1007346,1663655
1008114,1663927
1008130,1664453
1017301,1660139
1017253,1660539
1017815,1660706
1016068,1661653
1018024,1659691
1018009,1660306
944291,1696255
945757,1698875
948522,1700537
952184,1702049
952075,1703503
952715,1700644
952839,1701679
953073,1702801
953054,1702309
953622,1704251
980558,1697742
966561,1614960
980383,1623724
962873,1641897
952428,1673507
952902,1673527
945010,1631033
945495,1631136
945512,1631903
933782,1627556
927489,1634126
927492,1634460
935004,1626213
917307,1619936
918242,1620012
917765,1620031
914760,1637148
906931,1639404
918413,1653129
905840,1647125
